,Year,Location Short,Location,Data Value 1,Data Value 2,Low Confidence Limit,High Confidence Limit,Lat and Long,Location ID,Category
519206,2012,NJ,New Jersey,3.3,3.3,3.1,3.5,"(40.13057004800049, -74.27369128799967)",34,OVERALL
519207,2012,NM,New Mexico,4.0,4.0,3.8,4.2,"(34.52088095200048, -106.24058098499967)",35,OVERALL
519208,2012,NY,New York,4.1,4.1,3.8,4.4,"(42.82700103200045, -75.54397042699964)",36,OVERALL
519209,2012,NC,North Carolina,3.9,3.9,3.7,4.1,"(35.466220975000454, -79.15925046299964)",37,OVERALL
519210,2012,ND,North Dakota,2.8,2.8,2.5,3.0,"(47.47531977900047, -100.11842104899966)",38,OVERALL
519211,2012,OH,Ohio,4.1,4.1,3.9,4.3,"(40.06021014100048, -82.40426005599966)",39,OVERALL
519212,2012,OK,Oklahoma,4.2,4.2,3.9,4.4,"(35.47203135600046, -97.52107021399968)",40,OVERALL
519213,2012,OR,Oregon,4.4,4.4,4.1,4.7,"(44.56744942400047, -120.15503132599969)",41,OVERALL
519214,2012,PA,Pennsylvania,3.8,3.8,3.7,4.0,"(40.79373015200048, -77.86070029399963)",42,OVERALL
519215,2012,RI,Rhode Island,4.1,4.1,3.8,4.4,"(41.70828019300046, -71.52247031399963)",44,OVERALL
519216,2012,SC,South Carolina,4.2,4.2,4.0,4.4,"(33.998821303000454, -81.04537120699968)",45,OVERALL
519217,2012,SD,South Dakota,2.9,2.9,2.6,3.1,"(44.353130053000484, -100.3735306369997)",46,OVERALL
519218,2012,TN,Tennessee,4.0,4.0,3.7,4.2,"(35.68094058000048, -85.77449091399967)",47,OVERALL
519219,2012,TX,Texas,3.6,3.6,3.4,3.9,"(31.827240407000488, -99.42677020599967)",48,OVERALL
519220,2012,UT,Utah,3.4,3.4,3.3,3.6,"(39.360700171000474, -111.58713063499971)",49,OVERALL
519221,2012,VT,Vermont,3.8,3.8,3.5,4.1,"(43.62538123900049, -72.51764079099962)",50,OVERALL
519222,2012,VA,Virginia,3.5,3.5,3.3,3.8,"(37.54268067400045, -78.45789046299967)",51,OVERALL
519223,2012,WA,Washington,3.9,3.9,3.7,4.1,"(47.52227862900048, -120.47001078999972)",53,OVERALL
519224,2012,WV,West Virginia,4.5,4.5,4.2,4.8,"(38.66551020200046, -80.71264013499967)",54,OVERALL
519225,2012,WI,Wisconsin,3.7,3.7,3.3,4.0,"(44.39319117400049, -89.81637074199966)",55,OVERALL
519226,2012,WY,Wyoming,3.4,3.4,3.1,3.7,"(43.23554134300048, -108.10983035299967)",56,OVERALL
519227,2012,GU,Guam,2.9,2.9,2.5,3.3,"(13.444304, 144.793731)",66,OVERALL
519228,2012,PR,Puerto Rico,3.5,3.5,3.2,3.7,"(18.220833, -66.590149)",72,OVERALL
519229,2012,VI,Virgin Islands,,,,,"(18.335765, -64.896335)",78,OVERALL
